user_id;quantity_total;number_order;avg_quant_for_order;ratio_reordered;max_quant_for_order;stdev_quant_for_order;recipes_1;recipes_2;recipes_3;recipes_4;recipes_5;recipes_6;recipes_7;recipes_8;recipes_9;recipes_10;recipes_11;recipes_12;recipes_13;recipes_14;recipes_15;recipes_16;recipes_17;recipes_18;recipes_19;recipes_20
105885;394;74;5.324324324324325;0.594059405940594;13;3.1235214940047733;40864;30592;8248;21014;25383;16468;43450;41883;39379;44449;4263;40232;5608;26885;234;22854;15741;10424;29467;29473
1059;405;27;15;0.5825242718446602;26;6.4031242374328487;25383;27134;11946;19143;30976;4914;20774;16797;5608;40864;31770;30592;29017;28950;22854;29467;46712;8316;9870;8868
105939;466;59;7.898305084745763;0.58;23;5.4510198832317143;45444;6053;12462;3314;16045;48217;27852;28950;15894;47161;15948;31506;30976;21746;27639;14820;234;13509;13424;28429
106022;441;42;10.5;0.6228070175438597;20;4.5491891531590014;28950;15720;27923;5467;9870;45912;41766;9446;45325;46141;40864;49607;22926;30013;22078;15894;13497;10501;234;22543
106093;223;18;12.38888888888889;0.5833333333333334;21;6.5989204900488783;2000;8248;33340;19053;41383;8634;11672;5659;12730;3200;26885;15948;29017;12013;1294;17866;4857;8412;6589;11841
10613;543;50;10.86;0.6557377049180327;25;5.7994017988487223;11399;24486;23161;40686;25383;9870;7167;31869;31851;30719;38841;27754;15277;35612;20774;40866;28950;16797;11987;39880
106142;289;52;5.5576923076923075;0.58;10;2.3549152729312293;28242;16468;36979;19705;20774;14832;17669;6970;26044;24132;27074;39037;18719;30086;24568;26421;23983;36443;33711;30936
106161;1191;79;15.075949367088608;0.6899563318777293;34;7.7819188061233168;30592;7883;2468;11946;4646;43593;27134;25383;9465;5882;3314;12666;5673;35944;5421;17866;38254;43861;16468;45912
10626;349;50;6.98;0.4647887323943662;19;4.2498019161521649;26917;44449;35749;42155;18324;7883;8561;8248;39880;16606;37099;48483;7167;43083;34133;40320;39872;24132;531;8532
106307;304;25;12.16;0.5851063829787234;26;5.4366043323628644;9870;7883;11554;40864;8248;7167;48483;31851;30086;31869;43450;5659;47004;4636;14462;25047;21855;24690;11594;20774
106378;348;46;7.565217391304348;0.6122448979591837;20;4.5541296224808411;8248;47161;9791;48217;24486;31073;36443;6053;41883;455;17798;12825;19843;28751;16198;13509;45444;17296;27170;10276
106408;242;34;7.117647058823529;0.43859649122807015;14;3.1600221123349173;43390;49607;46141;3314;45058;31073;19522;40074;27134;47282;32412;8541;59;33296;21014;15720;1822;11399;15741;18745
106455;503;33;15.242424242424242;0.6036585365853658;30;6.6522097035040875;16797;19553;2468;25383;40074;27923;23161;32412;2000;3314;26388;40540;8117;45864;48201;46141;9157;4503;45318;46000
10646;344;33;10.424242424242424;0.6464646464646465;17;4.3519413988924460;10039;6053;39597;8248;35775;16468;41883;47161;35719;44449;19886;455;21363;39651;48217;26956;24492;45636;2000;34472
106483;267;46;5.804347826086956;0.5471698113207547;18;4.3798506581206183;10039;260;8491;34406;30806;6882;3702;47911;13010;19121;11158;45724;40916;42023;28455;47746;455;39379;234;4914
106528;285;37;7.702702702702703;0.5663716814159292;19;5.0103496488372549;21014;40112;24746;25047;16303;14634;44652;30013;40801;1861;28950;22078;7166;41105;17696;17866;31681;27134;41883;29864
106583;322;67;4.8059701492537314;0.6195652173913043;17;3.4078288030079480;23161;11399;8248;32031;5467;8561;8597;21722;31073;40524;12462;7711;28950;4263;45444;13497;35624;35612;8922;32117
10660;569;71;8.014084507042254;0.668918918918919;22;4.2811645870403030;21014;7883;25047;14634;13424;14707;38043;44820;59;8491;40112;19284;2000;1822;30510;26029;25023;20310;30979;30074
106625;175;13;13.461538461538462;0.4392523364485981;22;5.9807383130538966;3314;7883;33171;43390;34628;44449;5659;21746;30592;3200;17397;7450;14634;24788;32194;726;34422;15776;14457;30086
106638;465;73;6.36986301369863;0.5641025641025641;16;4.2573689361801735;30976;8248;7883;28950;44449;21855;25383;39880;7919;42973;28253;25433;15357;27923;2000;47159;9465;31073;33263;38588
106654;191;19;10.052631578947368;0.5172413793103449;30;5.9765624104173827;15741;35282;21959;30976;3629;4503;5659;6579;39880;13653;29654;15384;2572;33192;19096;25383;10119;13806;21014;11554
10666;346;34;10.176470588235293;0.5420560747663551;15;2.7575855516858058;25047;36209;45003;40320;8248;15732;11554;41883;48201;21855;38307;683;14634;455;24132;10424;43041;29830;45984;1864
106718;182;28;6.5;0.39;13;3.1564161580759536;5608;8248;42658;8491;24486;31161;38254;16945;44876;18544;17507;16462;11554;10748;14457;10265;20930;17946;20741;16468
106723;370;30;12.333333333333334;0.6538461538461539;21;4.6038464677756767;44449;5608;25383;39597;27923;27134;16110;12666;11946;47357;3314;30086;33436;30074;2468;41883;15971;16797;15894;30592
106726;342;32;10.6875;0.5463917525773195;17;3.2768740021255702;8248;35957;10265;41372;29358;39176;28253;45003;20930;23161;8491;15410;21506;47357;3702;7883;1927;6702;15547;26029
106799;353;51;6.921568627450981;0.5858585858585859;15;2.8202350062000291;30510;16029;33436;43861;43551;39672;44449;8462;5608;46141;18443;21959;31018;10835;18544;11660;48464;39509;8141;40074
10691;395;28;14.107142857142858;0.5967741935483871;24;4.7558095911973671;22362;29290;2992;24031;7883;28242;8248;5005;45003;15731;11554;17798;38558;19843;21855;35749;12730;44449;15852;24304
107003;283;38;7.447368421052632;0.5913978494623656;21;4.2534397426531416;42292;24746;14634;38307;25047;40698;35736;8248;35459;43450;19096;17826;34615;27134;42141;4720;40115;7499;16584;4345
107024;547;54;10.12962962962963;0.638095238095238;18;4.3957367695336409;39379;31366;26029;8248;43450;26885;234;12895;21855;46000;10424;15741;19948;20930;42411;24746;24486;20283;40556;33634
107061;538;40;13.45;0.6141732283464567;29;6.4726247994821849;30592;7883;25047;44449;30510;7499;30086;9213;15357;45256;6882;12727;30976;37250;21746;10151;34795;30146;683;14634
107107;327;63;5.190476190476191;0.65625;17;4.3025016835937658;47357;3314;9870;8248;45912;42292;39379;4793;4941;38634;38667;44035;2992;26885;20774;21855;16797;10420;3176;32492
107170;488;40;12.2;0.7096774193548387;22;3.7498717926801793;31851;11554;43450;8634;19096;25282;45535;20774;44652;16797;27448;13287;18544;15741;34615;34016;27134;33296;35944;6336
107177;341;40;8.525;0.5080645161290323;15;3.1377560167280088;30592;2000;21014;9870;25383;7883;6882;38141;2468;21663;9890;43939;38307;26885;22543;9446;10420;45535;40232;44449
107243;256;36;7.111111111111111;0.5252525252525253;16;3.5114325751975831;8248;43390;9870;3314;24486;16584;45534;34615;35749;6268;5845;6086;20774;1861;28950;28315;16797;18544;42973;10917
107273;368;33;11.151515151515152;0.5588235294117647;19;4.2874906131180926;2000;3311;30592;40864;5659;38307;11594;4646;29467;30086;32492;35282;28242;21619;25297;7883;45912;10265;42411;15384
107306;241;42;5.738095238095238;0.48314606741573035;13;2.6231569493555625;2000;8561;8248;7883;30074;38254;42155;21855;35749;17798;11168;20626;42973;18544;47357;4497;45003;7167;32024;36909
107327;441;76;5.802631578947368;0.6923076923076923;19;3.7202857841554960;7883;9870;28242;43861;234;24031;16797;47161;9791;26044;14587;11193;27852;25433;25498;33711;37182;15357;33296;36610
107333;334;42;7.9523809523809526;0.6354166666666666;17;3.3782112524189192;8248;8491;42973;46094;47161;14562;28315;48489;18544;19053;47357;2632;34133;21045;40928;41348;47746;35775;16340;13779
107360;349;68;5.132352941176471;0.5983606557377049;14;2.5150556313523545;25319;7499;39872;8248;33296;30086;39651;7883;45912;30175;26023;21855;19843;25282;16740;25047;38307;9780;48984;4263
10738;383;45;8.511111111111111;0.532258064516129;16;3.8056311280559343;11946;32359;8248;7883;2468;41383;43390;42508;28950;28315;44449;30592;35749;42973;46712;12666;33209;32492;27923;2000
107417;249;43;5.790697674418604;0.5102040816326531;16;3.7260865435779344;23161;28950;22078;46141;1861;30013;17696;49063;39137;15690;14682;3914;25433;30615;38043;2530;24486;45058;15357;43450
107569;197;27;7.296296296296297;0.48148148148148145;23;5.2169458705764062;30976;15357;8248;6336;18544;24842;11399;34472;36938;18508;3376;21506;36909;13465;14777;11554;35471;23023;26625;31073
10757;262;37;7.081081081081081;0.6236559139784946;15;3.6007590124118922;5608;8248;41348;42973;42289;7529;921;31073;38125;31161;29628;16468;6589;10039;19096;28253;16544;8561;18109;48483
107598;156;34;4.588235294117647;0.45348837209302323;13;2.6413684132423014;8248;45003;46945;30146;42973;35957;34406;40074;47192;3931;37474;38125;3376;6882;5418;37260;4497;3789;38254;38350
107640;285;41;6.951219512195122;0.5769230769230769;22;4.5218979395392988;28950;40320;25780;8491;23161;4286;22578;8561;49102;6080;6107;30483;15277;32306;30592;21663;3629;41840;40502;40919
107660;562;78;7.205128205128205;0.6752136752136753;22;4.6664288032239146;30592;9465;20831;9213;12666;12899;16797;45602;20774;45318;44449;47004;19553;26683;40540;2468;7406;2183;1822;47120
107665;272;41;6.634146341463414;0.5773195876288659;17;3.7799212793454814;31073;1312;40524;24486;15357;1864;8248;6336;5271;6123;16945;33436;33600;28230;39123;41883;21855;30592;25282;19886
107745;385;26;14.807692307692308;0.6513761467889908;24;5.8242199873921711;41883;28242;34406;8248;33436;41383;20774;455;15894;234;16797;5608;15277;24031;40801;29654;29467;18544;8051;4286
107747;404;48;8.416666666666666;0.5798319327731093;19;4.3507560278857739;9870;3314;46141;16797;26044;24788;2000;32412;5882;7404;40320;36606;8248;19053;26726;47607;48167;29290;8634;34866
107752;423;54;7.833333333333333;0.6444444444444445;20;4.5712390459364887;30592;21014;10424;42141;31366;26891;40320;41105;27134;4286;29830;24568;35510;38141;45912;6882;17404;44449;22078;234
107951;454;46;9.869565217391305;0.6893939393939394;20;3.8736069648164353;26917;16544;2000;39872;25433;40686;45003;25383;27134;35944;19053;35510;11547;25418;30719;6882;37859;46320;9446;30146
107992;633;57;11.105263157894736;0.6416666666666667;22;3.8899330260774955;23161;25213;47357;33462;26023;28563;5659;2992;4636;47586;22298;334;7102;24486;8004;36909;27134;910;4497;35944
108031;885;57;15.526315789473685;0.7264957264957265;30;7.7439037386050942;28242;25213;27134;9870;34628;25785;43861;24031;4636;17051;42292;45883;24690;25723;16573;13007;33340;15384;34877;34472
108089;339;30;11.3;0.5656565656565656;29;6.0807780808845110;5467;8597;991;5659;15894;29654;28592;26388;8491;30806;39137;30086;15357;28312;6231;19172;21722;30976;45437;4793
108148;504;68;7.411764705882353;0.5648148148148148;27;4.6847969232899601;21014;32412;30510;9870;9465;9446;683;190;40232;46141;44449;32306;21663;26885;40502;24132;29654;10135;29870;4286
108167;242;56;4.321428571428571;0.5217391304347826;10;2.3363307896018403;48483;31851;28242;2000;8248;31894;30074;49066;22078;16797;30013;26885;24031;44449;1861;17696;25269;3232;10949;10039
108170;437;38;11.5;0.73;28;7.4570844240968674;25047;11399;15732;16679;14634;27639;28950;35612;29654;29467;15741;16425;2000;27134;25527;11360;10940;23161;25213;15720
108207;312;20;15.6;0.5321100917431193;24;4.3455966824264524;27923;41383;48167;28027;234;39023;28950;47004;47279;39379;45535;30146;25144;32412;14682;3914;3670;29870;8868;45257
108271;362;35;10.342857142857143;0.5217391304347826;25;5.9997198814163137;28950;45724;15357;21014;30510;6882;17946;44449;40232;40866;27448;27754;30976;13509;29654;41105;24661;39880;22854;18544
108314;253;24;10.541666666666666;0.47;22;5.5323488734868316;25383;2000;40112;8634;3311;20774;29017;36958;29701;15277;19843;11898;6086;5608;49280;4646;10424;35707;18544;15741
108396;402;75;5.36;0.6230769230769231;17;3.1947592219894266;2000;25383;455;28950;32305;48483;31073;38588;16606;30086;10265;8597;11399;8248;3314;18324;34133;2497;8491;40686
108409;171;10;17.1;0.4375;25;4.7714428286071569;5467;5659;683;7289;29467;5109;8597;2000;45058;15357;25927;20831;42247;25433;47187;8117;4345;35944;10265;12013
108422;413;50;8.26;0.6238532110091743;17;3.6354827318909866;2000;45912;18719;27448;22078;28950;1861;30013;46141;14820;17696;41105;17866;20509;11554;23161;1822;19383;11399;42411
108457;549;78;7.038461538461538;0.648854961832061;26;5.7399088360838490;24486;7883;234;21855;16246;8561;8248;10620;7167;23161;11946;27923;46777;23023;26388;16945;30074;6882;48167;45724
108553;583;50;11.66;0.8111111111111111;21;5.1571626434127754;14229;16468;20774;42292;43907;46784;41105;19053;16021;24492;11429;13418;10292;21014;12734;20310;12488;19284;22508;23983
108564;592;76;7.7894736842105265;0.6067961165048543;23;4.6628054201269124;8248;7883;21855;28315;12727;2468;11703;34877;31869;31073;30086;27923;25383;45058;4646;2000;25922;28242;40112;21014
108569;411;40;10.275;0.5784313725490197;18;3.9156981890452573;40864;30086;2000;28242;43450;25498;16685;28950;4263;16797;19553;40193;24031;37214;4646;29467;29654;36567;45947;7043
108616;542;47;11.53191489361702;0.7622950819672131;24;6.4263420653141031;24486;7883;30086;45912;7043;39706;44449;38307;39379;46945;16198;10400;25047;1861;28950;15277;15098;44686;46777;17866
108804;418;42;9.952380952380953;0.5925925925925926;21;3.8442378860453456;36209;3314;39379;44449;234;39597;35732;12666;31869;26029;1864;13455;7167;6053;26452;20018;35775;48590;4343;33436
108838;326;52;6.269230769230769;0.5806451612903226;19;3.6628253565738267;5005;44449;21855;24486;3376;46644;2632;1434;26891;8353;28728;35282;31711;25922;30086;21014;11554;17434;25213;3314
10886;611;62;9.85483870967742;0.6388888888888888;27;6.3371058559327118;30510;21014;22543;15894;27826;46141;4901;17866;22061;20310;1198;24492;11020;212;26839;15732;28107;26917;33209;2530
108946;362;79;4.582278481012659;0.580952380952381;11;2.4786658680743231;8248;11946;23983;6882;40864;44449;21746;35749;42973;18544;42508;31894;34877;18109;630;9213;12666;16110;48483;7167
109017;445;35;12.714285714285714;0.6699029126213593;27;6.2146479175811560;27923;3629;9870;24486;7883;30086;17575;33361;25047;5608;5659;28950;49607;44670;4503;30013;46141;1861;13509;21959
109072;170;32;5.3125;0.4888888888888889;16;3.5960327602655716;5882;31851;27134;2000;8248;23660;43450;11554;40864;39706;26885;42288;17866;34472;23161;3789;38125;10210;31073;25780
109084;277;49;5.653061224489796;0.6;15;2.8177341695660604;7883;45724;8491;3314;27134;24486;25383;8248;26388;29290;6882;48217;26023;2468;16198;38558;28950;17697;35749;29017
109118;178;39;4.564102564102564;0.425531914893617;10;2.2918031489232021;27923;33296;9870;4503;3629;21959;20712;28950;16797;41105;5017;34444;40074;32412;45268;44360;31363;39052;48813;40320
109137;411;30;13.7;0.6078431372549019;20;3.3850584470072555;33445;21855;42658;24132;8248;31073;7883;4880;41883;40864;17697;33047;11825;29174;48217;16468;43450;2217;12858;24557
109170;206;71;2.9014084507042255;0.47572815533980584;7;1.6574931982404271;8248;33192;25216;34133;31073;22652;45003;40524;25922;30448;28478;32582;6338;2632;4473;25023;8561;6589;26917;5147
109214;221;24;9.208333333333334;0.43;20;4.0644713722982333;7883;44449;39023;2468;11375;33263;38588;25383;11399;30510;8532;48590;30074;16679;33450;28950;44876;27639;2992;38634
109279;256;62;4.129032258064516;0.38636363636363635;12;2.4594006398183847;2000;6882;37703;18544;29654;48946;27074;23161;25216;3789;10949;15357;24568;6524;6236;33711;40320;7167;48165;5467
109347;574;66;8.696969696969697;0.6666666666666666;21;4.3108796067256371;7167;7883;29654;25498;31681;15474;12727;33643;30722;30086;10265;20723;32024;18158;34472;10701;11841;11662;41693;48483
109393;397;41;9.682926829268293;0.48091603053435117;17;3.3499180914631622;30592;7883;38588;8541;2000;26891;33403;25827;31894;14361;22746;48543;39501;38558;26885;28950;46141;19843;49607;6268
109398;269;18;14.944444444444445;0.49504950495049505;26;5.1731458425697542;25383;45003;48483;47357;26029;26917;40686;2000;8248;9870;25023;16606;11399;41383;20633;20930;24380;45724;35612;40741
109478;700;62;11.290322580645162;0.7;23;5.1673219647781264;31281;234;16956;3314;25383;12462;2000;20766;33462;8634;48167;48217;39379;9585;9791;47161;31506;28950;38626;22543
109522;211;34;6.205882352941177;0.3697478991596639;18;4.0659667437766047;44449;9870;30592;37214;46039;40320;28242;43067;30086;7883;8491;26891;4967;38693;28968;24380;41383;5874;38057;27978
109587;168;13;12.923076923076923;0.46153846153846156;24;6.0064068357815288;30086;7883;2000;9870;5659;25047;9780;16797;14657;10949;10265;11946;15732;12322;11841;12727;15357;11399;24486;6336
109704;226;21;10.761904761904763;0.5;33;7.9680911258893237;21855;24486;8248;16945;38254;41883;30592;15894;26885;25047;38307;40801;39379;22543;455;46141;1517;25319;28007;27134
109709;655;54;12.12962962962963;0.6114285714285714;34;7.1296518645228534;47586;39379;48217;23161;21014;9870;3314;31869;25383;7883;22938;2000;7167;46747;29830;26388;33914;33462;8634;22631
109735;217;18;12.055555555555555;0.5416666666666666;28;5.9356571787621672;16797;28950;7883;9870;3314;5005;25383;24486;43450;334;2468;8576;25047;19843;15591;15741;39880;41105;33340;29467
109740;530;38;13.947368421052632;0.6697247706422018;26;5.0774933612532092;4345;4917;33462;25498;48217;45724;9791;46141;49437;30976;40866;20019;26680;29163;47586;7209;9074;48514;47357;7711
109839;355;20;17.75;0.6194690265486725;29;6.3235150118635093;37430;33296;8541;32412;23161;19121;22134;29290;49364;16029;15731;18448;2468;26885;26765;20774;5986;16740;16797;28950
109875;445;64;6.953125;0.5803571428571429;14;2.6513230449888389;16797;1861;20774;22078;28950;30013;30592;5608;32208;46712;17696;16468;15357;15720;11399;21014;23161;11375;23983;2530
109876;208;24;8.666666666666666;0.5638297872340425;16;3.2659863237109041;8491;48217;5659;11962;6715;39672;12013;25338;45869;19004;6641;12710;16045;31681;11703;16246;16643;4130;41653;13010
109946;204;26;7.846153846153846;0.51;19;5.0413673358905930;8248;28950;9870;7883;31869;32492;7167;17866;25209;47913;7043;46945;45318;21855;8910;42155;16797;42973;33340;24841
109955;227;56;4.053571428571429;0.5164835164835165;12;2.1012519459264613;24486;25383;5467;6882;45862;2992;28950;13509;25047;28315;14634;27754;18544;19053;17866;21014;334;12727;39998;12734
110052;437;56;7.803571428571429;0.696078431372549;18;4.1753372987630063;5467;24486;8597;46712;11946;45003;27041;20249;25637;30074;2217;28530;11367;46383;2630;11594;44449;16231;2992;4793
